red_hist_0,red_hist_1,red_hist_2,red_hist_3,red_hist_4,red_hist_5,red_hist_6,red_hist_7,green_hist_0,green_hist_1,green_hist_2,green_hist_3,green_hist_4,green_hist_5,green_hist_6,green_hist_7,blue_hist_0,blue_hist_1,blue_hist_2,blue_hist_3,blue_hist_4,blue_hist_5,blue_hist_6,blue_hist_7,hog_feature_0,hog_feature_1,hog_feature_2,hog_feature_3,hog_feature_4,hog_feature_5,hog_feature_6,hog_feature_7,hog_feature_8,hog_feature_9,hog_feature_10,hog_feature_11,hog_feature_12,hog_feature_13,hog_feature_14,hog_feature_15,edge_density,edge_orientation_0,edge_orientation_1,edge_orientation_2,edge_orientation_3,texture_feature_0,texture_feature_1,texture_feature_2,texture_feature_3,texture_feature_4,texture_feature_5,texture_feature_6,texture_feature_7,area,perimeter,circularity,aspect_ratio,num_keypoints,keypoint_density,class_id,class_name
150.91037622997487,128.44474704421552,157.24495699222925,170.27519604844704,188.18991073642843,142.56351586658457,137.2526750724768,154.58872972498688,116.0526168541286,137.96706814430897,138.44947807478357,86.32671292068673,122.209204209343,137.48844058997096,87.95513816163837,128.3445556858922,114.52918783789268,116.56739340765046,186.10025110601651,72.81693474363708,186.7618228624238,168.80232268630385,126.47521024417513,168.7162758545093,0.5323149739588899,0.5700408709140639,0.592690097021702,0.7073979679240784,0.908378978230874,0.5066007912776505,0.38790148651087236,0.6571714843486649,0.7547199782868617,0.4307017498305147,0.4201683331190179,0.7344247501566163,0.7263288464999836,0.7384313177766129,0.6694618288697495,0.3874535397876426,0.4390807747833627,103.85988109748499,60.307022494771566,67.48344193139383,128.46998464219178,0.3473657335907586,0.4254256624781273,0.656582681062636,0.47028033486296295,0.2630372217403618,0.41854729785461586,0.3033965791641168,0.7501177141801374,1454.4073385863621,189.09904890496463,0.40736383598793074,0.9903820929305228,75.0,0.05156739656779897,14,Stop
192.7624639216997,227.57189332789648,231.24934463615168,194.5107242150674,219.60418120354646,242.8175109116952,179.06892577825283,210.80382235103815,150.3926680307138,104.46943798473224,145.49555513024737,136.72838730915598,161.39294780200834,163.4437162984505,130.79404219800122,144.12014231016033,217.05134071905044,246.84480964958635,199.36810600356714,130.0713534317494,216.61651687114156,201.38906217659223,212.92564526284423,174.71069532858866,1.2839779803508922,1.1055442568068254,1.324746040393265,0.941870739621921,0.8775907904688554,1.0122368873626446,1.0123042155931534,0.8819655135333414,0.6657807181279662,0.9309130200032776,0.7537876149658891,1.0017309937179983,0.943971375106904,0.783698860745157,0.9760790876258192,0.6445228552150375,0.6846369356280066,240.45640759035297,379.4620610528086,326.4689541635623,311.3896288243267,0.5291837118892295,0.8516203729899522,0.7943474485322527,0.5569407533774844,0.5475631383803115,0.6219602367707969,0.9339402579662046,0.7026670959163508,1046.661040346101,189.16879143567976,0.882337302946447,0.822411242367336,52.0,0.049681795725199714,41,End of no passing
137.18984528693403,179.5912359440393,141.35384680136687,120.54151847938223,160.03831982814432,174.0005321361623,144.8068995839806,183.8811496135702,151.3310001772102,87.52345762687747,102.2131491119616,118.50396887919783,138.47097477881408,165.61349397552206,164.51185491608672,61.823661882145686,183.43911784595892,113.3832384857433,128.9901202330192,173.58416738861166,174.3564925523263,146.35765850959032,177.83603038652174,210.13115681065335,0.6916132631588447,0.6721612064145658,0.3983135644163154,0.7111511153926509,0.8626647530199547,0.6386807351526679,0.5769348742214339,0.5997067547707883,0.3568170554437511,0.675540650931671,0.8252814248013876,0.5839320553210327,0.4335987970988344,0.7243181943604684,0.6205680197147931,0.7900014879366158,0.4145167995691238,130.48550880289739,126.74059361180504,167.38140879402775,160.19264529423316,0.4462482084712049,0.37607046443071024,0.7721397314535855,0.47464143641695156,0.4158277364436691,0.27323167354361505,0.4966185147883485,0.18282212471191045,669.4242535308103,177.3218080709559,0.4757634630238219,0.9374843734129495,45.0,0.0672219444734069,15,No vehicles
153.92800478572502,173.65682094760245,122.01816486444548,173.78996603501105,149.42857222368528,124.5344164167746,127.61351448280391,203.88958543761635,125.07192180922685,102.89493780009879,101.85455415170938,106.62460196633383,134.03683267540157,143.8090405824442,90.07193465084606,122.65081508648645,190.0017916595297,149.46791511097763,126.90017544603762,158.97137946931795,165.34003040658496,135.04338018810353,175.14689372381068,132.40399139651464,0.7222439286144977,0.811617627512828,0.749395366873807,0.45558703515333254,0.5354644454719654,0.44657999516479796,0.4227963809290664,0.5351624778578306,0.8523383058918084,0.6700560902035074,0.4877688029036911,0.654165388550653,1.0241339923608082,0.45152298815499303,0.4829156972751512,0.6999845756296561,0.7287480786680697,197.450251830527,35.536906979836914,58.04692805954843,115.84958098128067,0.3952240210519595,0.44527624494078627,0.5181845121367376,0.519594358225316,0.4215360950271963,0.3728805938518332,0.6399322560914484,0.232864031306346,1219.3684119614882,159.17814702130514,0.31215880976088356,1.046151267063367,37.0,0.030343577574296378,11,Right-of-way at the next intersection
159.41080608837186,108.14058821089962,128.74262294208543,116.37171841939312,162.2781626609359,149.07747742368173,120.75515327789732,54.91974431875923,119.0888950812696,124.41664979207152,142.66526625074667,131.5158960465267,95.27848422623482,112.28441137835836,92.8872064381093,105.15324145536641,134.4185506719636,121.10087677322939,132.28586339071364,135.5530764104226,143.1006625127692,104.9441057255292,112.54701679189208,150.61858328459485,0.353873512634945,0.53806252733237,0.8624348307107341,0.40137822702433806,0.4144469802102365,0.6078173964191433,0.34552010257845556,0.6417630451233939,0.8249041009306688,0.7201310440220248,0.4078936552379476,0.33348359726303234,0.3737178733428569,0.6739898127222064,0.10594416306356869,0.5709426352335478,0.5085299825578861,80.60859221333388,-129.58981299735294,72.23729832275525,72.53906339298733,0.32117102275887793,0.4207745459120726,0.16042385802176695,0.1992102957742844,0.26126419561895403,0.20340303130660803,0.24900908200289812,0.3782803308289657,1022.4148333333927,173.93912364847358,0.7326153648428542,1.0188556778476436,31.0,0.03032037387302988,1,Speed limit (30km/h)
183.760468570723,179.67500239438988,182.97761856862428,183.54015639684624,182.36373178276793,178.32034457717668,145.44385917747042,203.77356636074825,122.30294675043963,93.66321486307112,74.6670704065424,99.28409786219964,140.069390619495,111.9769708006555,114.3305838770909,127.65822852600121,163.26754071878682,155.37582297055795,208.35462889099665,186.43576560611666,146.14558902971612,165.29672865722569,173.3360757354198,172.41713195658326,0.8099024754572808,1.0235543794229902,0.8699831588163106,0.7797431438692848,0.6002071988945797,0.7443030177709339,0.49949692297386505,0.9245771202597863,0.6965076406581652,0.5076230102285764,0.9173656779599602,0.7574636148167669,0.8009702866076136,0.7578701816062301,0.8852911033327019,0.7915144253185739,0.7840257158528143,157.14181625773736,110.09208977069953,222.59226334864525,194.40562055622587,0.35942682404662646,0.5295060928212587,0.800634475256676,0.5359693799996132,0.5212490769932624,0.40048721363545403,0.22611054434460895,0.2903335628451118,1806.6444618321814,130.1121449228011,0.3827384436688199,1.1553541492100161,63.0,0.03487127729387856,22,Bumpy road
160.8734259110515,89.33695813320318,152.953318732965,107.07677984356977,145.95815158828682,131.0581754553122,212.00344730982255,153.8987712201897,95.40024169175933,137.99903619612152,51.88811781471743,89.59371495260933,106.3833541590754,66.94377359245567,95.69642019189385,115.9106493294667,60.02881235827344,137.2448023691302,167.85121580012304,132.38394667690818,114.47361323566165,121.50052611080204,151.0845539108649,69.25721982808116,0.5331277214001457,0.956675713442937,0.6263734752867356,0.5482000304461957,0.5722265313138896,0.3430433557733268,0.8105571585725952,0.40555066302726905,0.6570276581702439,0.32875694898209384,0.24949516229574314,0.291195287453755,0.5894112049584204,0.3985093198300169,0.7519242516020759,0.46524983130649417,0.5288647164158924,128.80007911289408,81.6379867081495,56.01093632297109,50.8494657439409,0.3163606263007493,0.3757759650278352,0.29769132846323465,0.30609685065861303,0.2682418860882895,-0.04141946891370285,0.28270783955123757,0.6044066019575983,1112.6592053436698,171.76908268147383,0.642902650642905,0.9345716569099123,19.0,0.017076207978822613,4,Speed limit (70km/h)
153.26250967527614,187.09068277066265,190.74772031270282,153.73094049410494,158.93973033657673,204.17967224857014,215.51614913175536,134.08365467064698,154.45058510838234,88.78183210968493,120.29751173245238,134.09109793868504,154.52615710972998,90.09718374417375,182.41807586972476,105.18779169230169,160.15141297176837,145.860505024011,163.39204502486305,146.69370460679744,192.75785566476756,86.72909819078536,117.20927644491138,125.73147022794413,0.6033852384733729,1.0638339838202584,0.5545496843940149,0.5914130186541476,0.8872713346541908,0.5285257502081605,0.8065972980891833,0.9934656613841384,0.6848471464760619,0.7985600392993952,0.7073458114460609,0.3120026156178759,0.46104696388229255,0.6153383992070616,0.7644849344988316,0.6609471090948843,0.271334797269148,148.66135978479963,246.5637011803198,109.63821369418886,203.71989345780543,0.4670211375804737,0.2465185888994598,0.6607421845748783,0.6240198182615635,0.4532467866973525,0.29588161581607036,0.7090706516890706,0.4502957660624574,1890.5375638316445,195.11556365600376,0.8644636454365107,0.918264683597932,58.0,0.030679104774013893,23,Slippery road
224.71675153632918,155.24585629152654,154.98930445527947,160.3554746595457,176.21699928905673,148.82237960122052,204.18339678772497,151.55626735049327,174.43342108484944,143.83215791710614,134.04805287123207,153.89665903468378,147.6837880579249,131.3373085943397,159.5942932095167,109.96669676449814,179.51642206585615,161.8340932834094,205.85064602553712,186.39225613903102,130.43243035366723,213.45712918734208,177.74530730447546,177.93306200076242,0.8840327167661742,1.0918872654872502,1.0551839034440376,0.6957944584090986,0.464198410086695,1.1404200933223965,1.3515976752060248,1.0371058784265468,1.2303830572454146,1.0509660821211262,0.7741846139735091,0.5324719495848782,0.657716230412272,0.4810904955482951,0.7013997922269023,0.9324707540123494,0.7290094989719229,312.4669875392366,302.1935427181841,245.223545372366,297.8672900095099,0.4860274478016101,0.5017111660873035,0.7859146573312141,0.8819437681109253,0.2866217423982659,0.5901022399198388,0.6254673152169318,0.5733078595856591,1905.1689712920113,195.79260460187942,0.7237141457381444,0.958010361220421,85.0,0.04461546523212391,32,End of all speed and passing limits
195.45675493194358,208.4865049234376,194.65781571026037,202.9190571503252,208.3732815727851,209.97915006753942,253.67976336790116,193.32421518781356,150.78393958775655,171.22966982412112,176.77229297536593,185.04573160096479,175.534736095841,162.76620832705171,157.62887200323462,84.44600965289578,224.37549742313928,163.15428721011764,193.60322378281634,193.13818997738127,234.37491881080564,167.85941139181008,224.1879957094213,189.8618737050388,0.7536690840560362,0.9669304731545949,0.8469942037371007,0.6475554378912036,0.8748899710663597,0.607600485219975,0.7382146758295227,0.7880447836987589,1.1837769688982673,1.0056371831548776,0.8032715367883079,0.9883127825911393,0.9646730602485095,0.9862625127069627,0.8448664934584741,0.835948234681621,0.7446646789431168,258.21518767055454,347.1734590572459,326.71537921601333,218.2053669730054,0.8082004659218606,0.6094493024261695,0.5812575024924511,0.4040260379831079,0.7263198544149072,0.6254866048420245,0.7137130742069564,0.4621107087496138,963.4136520373754,155.20100381983804,0.88961546352743,0.9786526510243609,102.0,0.10587352564944028,37,Go straight or left
170.1009919029126,132.598194577144,127.65812872580263,207.79523323781808,169.73776670942473,168.08861211187408,153.67565499210917,167.84664799855204,114.72643630548843,133.4072093755896,94.0327039564,121.6663642576853,119.06749638190266,121.00201713904487,143.24521850056772,170.1342753985376,168.51228106574052,182.18856093830232,117.23265692240662,131.88322924630452,224.64240113303913,182.2100496396997,103.98351571691245,97.72648636066405,0.40828543796610806,0.4325109873880853,0.7280841098987559,0.69930681620833,0.5809244925751926,0.5347371795462563,0.4109310268965458,0.9779648316958938,0.7815072954793916,0.6018359227077692,0.4594346229977214,0.30921655126011166,0.7465792221374878,1.3920309511195645,0.5672502488351312,0.5141783866667682,0.7955807047183794,183.3045221396171,87.56240264374462,139.0250884498911,62.58028438066715,0.47326006088815437,0.5555853208163737,0.45148495344172346,0.26277371504947405,0.4003595532643622,0.5226167791326028,0.48426063975309597,0.6262799268313892,819.7966715988484,192.10944195656674,0.4010365345989342,0.9794061244178056,81.0,0.09880498763434328,16,Vehicles over 3.5 metric tons prohibited
159.58156262974416,172.12003893573439,160.14721280942118,203.42390387099806,174.24717952030394,147.0936269165831,201.56322277158586,196.72101495643727,132.49129798690507,134.60679855004162,138.59825629253075,130.61788324695223,123.42070954344615,168.16347787175647,173.38466708783415,187.60246909683784,199.52807702906398,172.9147880751412,179.49103921353117,150.51335875080292,169.99283194884097,151.0203410408154,199.21115564269093,159.8724741020523,0.6488672867387375,0.5334297697404957,0.7250628342982708,0.7678366850763597,0.6671611581612509,0.9555263836083664,0.6814056446969555,0.950520195415197,0.6007508846222125,0.7617270945679206,0.7688780280074311,1.1083869860511664,0.6811815238099995,1.0633554596436443,0.5472913377835928,1.0412027744493033,0.2838022795365108,147.73807202014376,117.83210506968275,153.4908306022371,202.97571901721722,0.3892078682469163,0.6085357041045336,0.41070274634410825,0.6506980272123307,0.5823536292627025,0.6270094260479215,0.5040990084961476,0.390212835913737,1642.4367160496342,149.36101233349171,0.8741602042220784,1.1729288264001552,86.0,0.05236122595143026,23,Slippery road
211.40164275094023,224.22915308034842,212.5766990911868,228.53299396725163,225.085013914751,177.55683354916502,254.70157541020825,152.01477551662003,149.85280209435302,120.07025747447399,182.5622638477563,167.412591936326,180.55393000707483,163.6201403799833,140.79465395542007,118.0153206618539,180.3304429076711,205.44389864064937,153.10766280504455,239.99156364155613,172.75140633024452,149.80413368679137,192.0342402269793,196.00567530297815,0.8779297986002292,0.9215143553419687,1.0312978709373826,1.0763235639593196,0.6977051072682754,1.0310951022483297,0.6542185353735257,1.2504316571538265,0.6055372415471475,0.48480663401314333,1.0868339395412545,0.8735919286685063,0.6317038294593805,0.5566492697782839,0.742298190858997,1.1704934821019144,0.5989367899867706,280.38804311684083,263.00352109665863,244.63074878813876,259.34688077598537,0.5561235897176722,0.7968307323118096,0.4581810940302555,0.7050946375807428,0.5565045575864624,0.3457409001518239,0.3521575232966765,0.4202059306699505,1334.9515404415918,196.04243090929066,0.4398512221131628,0.8716597795479505,47.0,0.035207270508450635,36,Go straight or right
242.62184689761852,216.33267515165556,230.70296624941736,157.2673329159902,162.95586500153283,224.09028608422238,203.67280095350333,197.54342897454023,162.45355671520733,127.5340930059162,184.71210913707614,193.0587178735219,85.0658610349364,156.17964840677482,121.7283890824088,175.58364301656934,183.3651674149483,159.27063143941746,157.5481362761009,209.52471314686372,200.88090217535893,164.65111128526695,216.69983559185602,184.30244539004897,1.117920995335089,0.8813168214280235,0.4760811605047228,0.8543860368275451,0.8756248398001684,0.7346306182905726,1.1866566246050425,1.182959764416966,0.4652592380320687,0.5393114473382158,0.6801786045686812,0.6188011704711907,1.032941698424704,0.5453542036326395,0.6423763872379943,0.7151175716294302,0.7905197862822816,331.7004302723391,258.82888131977694,309.5716198882655,237.44945094299376,0.4391893484899921,0.817358042194462,0.2967002185469545,0.5386277848452716,0.5532050318194548,0.2817685268410338,0.6005945759471613,0.18385678055041427,970.5365202723353,184.88647782013243,0.45965631669684004,0.9961555046152722,61.0,0.06285183372891855,32,End of all speed and passing limits
127.5899036546444,149.0519067395238,224.90515851822653,138.00922276874525,110.50556791577192,154.3196574251994,128.2164714297968,195.19962494021553,59.525598547612375,148.57817557381733,111.15747252115494,136.0641362587976,131.16935703131062,141.39984542474912,171.2650129590324,159.51736532880432,131.9273326102386,151.7493445726063,149.05478999747262,122.78468480535219,122.33030919115552,151.20824623264173,141.9330979856465,155.42420751090063,0.7964954724671415,0.8196340647262508,0.7636300457767186,0.5680034052233898,0.8730641942642167,1.1351906154290945,0.6930006946533962,1.0190981931731609,0.3828668831309417,0.5392735600413322,0.5151738855608025,0.777781868662924,0.4714650605891765,0.5080109043304258,0.7167612732931324,0.827272778021086,0.61476456556501,164.74347517059178,82.78840428095063,165.23858982326033,138.24972860846265,0.4731491045383762,0.22973898744734259,0.40711944535415545,0.31903975796013895,0.4500484287180509,0.38691350710890404,0.5478893532956195,0.40943999290390826,687.6751935485369,154.60105016664514,0.45747656859188823,1.064886592358804,53.0,0.07707126925214469,18,General caution
